id,neighborhood,latitude,longitude,price,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,furnished,balcony,barbecue_area,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,private_garden,private_gym,private_pool,security,shared_gym,view_of_landmark,view_of_water
7563960,Jumeirah Lake Towers,25.078262,55.14866899999999,1400000,1680,2.0,4,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7564463,Town Square,25.005753,55.295312,590888,546,1.0,2,Low,0,0,0,1,0,1,1,0.0,0,0,0,0,0.0,0.0,0
7564465,Dubai Hills Estate,25.099132,55.243981999999995,749888,482,,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,0,1.0,,0
7564640,Mohammed Bin Rashid City,25.177819,55.308533,796195,493,1.0,1,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,0.0,1.0,1
7565828,Meydan,25.145181,55.288017,700000,835,1.0,2,Medium,0,0,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,0
7566232,Palm Jumeirah,25.107353,55.148401,1055000,1173,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7566522,Town Square,25.01057,55.289787,1100000,1462,3.0,3,Low,0,0,0,1,0,0,0,0.0,0,0,0,0,1.0,1.0,0
7567106,Downtown Dubai,25.195235999999998,55.268641,3600000,2583,3.0,4,Medium,0,1,0,1,0,1,1,0.0,0,0,0,0,0.0,1.0,0
7568118,Dubai Marina,25.08333,55.144753,1575000,1150,,3,Low,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7568161,Greens,25.09654500000001,55.168783999999995,2000000,1693,2.0,3,Low,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7568220,Dubai Hills Estate,25.109367000000002,55.24798000000001,900000,1000,1.0,2,Medium,1,1,0,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7568238,Dubai Marina,25.086575,55.147768000000006,2099999,1381,2.0,3,Medium,1,1,0,0,1,1,1,0.0,0,0,0,0,0.0,0.0,1
7569576,Al Furjan,25.021570999999998,55.155418999999995,420000,442,0.0,1,Medium,1,1,0,1,0,0,1,,0,1,1,1,0.0,,0
7569595,Business Bay,25.178582000000002,55.26624,849999,685,1.0,2,Medium,1,1,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,0
7570143,Downtown Dubai,25.195751,55.283223,4900000,2157,3.0,4,Medium,1,1,0,1,0,0,1,0.0,0,0,0,0,0.0,1.0,1
7570239,Greens,25.0902,55.17514499999999,750000,758,1.0,1,Low,0,0,1,1,0,0,1,0.0,0,0,0,0,0.0,,0
7570740,Palm Jumeirah,25.107353,55.148401,1900000,2223,3.0,4,Medium,0,1,0,1,1,1,1,0.0,0,0,0,1,0.0,0.0,1
7570841,Meydan,25.145181,55.288017,1400000,1534,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7571166,Jumeirah,25.240419,55.25277,1780000,1200,2.0,2,High,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,1.0,1
7571205,Palm Jumeirah,25.111902,55.138103,1754888,1131,2.0,3,Medium,1,1,0,1,0,0,0,1.0,0,0,0,0,0.0,1.0,0
7571266,Downtown Dubai,25.19331,55.280919,2350000,1858,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7571762,Palm Jumeirah,25.11257,55.136701,2350000,2524,3.0,4,Medium,0,1,0,0,0,0,1,,0,0,0,0,1.0,0.0,1
7572649,Dubai Marina,25.072696,55.13586,1100000,1005,1.0,2,Medium,0,1,0,0,0,1,1,0.0,0,0,0,0,1.0,0.0,1
7572727,Old Town,25.19236,55.280032999999996,1095000,781,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7572958,Town Square,25.010196,55.291467000000004,525000,697,1.0,1,Medium,0,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0
7572983,Jumeirah,25.240419,55.25277,1290000,831,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7573028,Town Square,25.010196,55.291467000000004,500000,589,1.0,1,Medium,0,1,1,1,1,0,0,0.0,0,0,0,0,0.0,,0
7574237,Dubai Marina,25.069944,55.133324,990000,1500,2.0,3,Medium,0,1,1,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7575254,Downtown Dubai,25.196398000000002,55.271002,1025000,740,1.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,0,1.0,0.0,1
7576653,Dubai Hills Estate,25.099132,55.243981999999995,761888,486,1.0,2,Low,0,1,0,0,0,1,1,,0,0,0,0,1.0,0.0,0
7576654,Downtown Dubai,25.196489,55.272126,18614888,5383,4.0,5,Low,0,0,0,0,0,1,1,0.0,0,0,0,0,0.0,0.0,0
7576656,Downtown Dubai,25.202977,55.280662,1430000,723,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7576729,The Views,25.088728,55.17331,1550000,1418,,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7576793,Downtown Dubai,25.202977,55.280662,2750000,1236,2.0,3,Low,0,1,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0
7576907,Downtown Dubai,25.196398000000002,55.271002,1150000,713,1.0,1,Medium,1,1,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,0
7578550,Palm Jumeirah,25.106668,55.149275,1150000,1184,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7578589,Palm Jumeirah,25.108728,55.142382,2000000,2164,,3,Medium,1,1,0,1,1,1,1,0.0,0,0,0,0,0.0,0.0,0
7578696,Dubai Hills Estate,25.109367000000002,55.24798000000001,1290000,1362,2.0,3,Medium,0,1,0,1,0,0,0,1.0,0,0,0,1,1.0,0.0,0
7579243,Downtown Dubai,25.191679999999998,55.280175,1700000,934,2.0,3,Low,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7579317,Dubai Marina,25.089833,55.150625,2349000,2979,3.0,4,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,0
7579589,Business Bay,25.184873,55.292277,1976504,1165,1.0,2,Medium,1,1,1,1,1,1,0,1.0,0,0,1,0,1.0,0.0,0
7579647,Downtown Dubai,25.191719,55.270677,1900000,1538,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7579722,Business Bay,25.18657300000001,55.282070999999995,610000,477,0.0,1,Medium,1,0,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,1
7579855,Palm Jumeirah,25.110165,55.137510999999996,1900000,1890,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7580174,Palm Jumeirah,25.098745,55.121042,1100000,1101,1.0,2,Medium,0,1,0,1,1,0,0,1.0,0,0,0,0,1.0,0.0,0
7580516,Dubai Sports City,25.037035,55.20541600000001,429000,460,0.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7580761,The Views,25.093319,55.168887,1300000,1342,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7580937,Dubai Marina,25.086575,55.147768000000006,1460000,868,1.0,2,Medium,0,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1
7581130,Palm Jumeirah,25.116492,55.141387,3450000,2260,3.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7581146,The Views,25.086886,55.173227000000004,1999999,1660,3.0,4,High,0,1,1,1,1,1,1,1.0,1,0,0,0,1.0,0.0,1
7581230,Dubai Marina,25.085304999999998,55.149287,1650000,1860,1.0,2,Medium,0,1,1,1,1,1,1,1.0,1,0,0,0,1.0,0.0,0
7581450,Jumeirah,25.215192000000002,55.235827,7000000,1934,2.0,2,Medium,0,1,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,1
7581627,Jumeirah Lake Towers,25.068729,55.13981500000001,820000,640,1.0,1,Low,1,0,0,1,0,0,1,0.0,0,0,0,0,1.0,,0
7581786,Downtown Dubai,25.196398000000002,55.271002,1525000,1740,2.0,2,Low,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7581853,Dubai Hills Estate,25.109367000000002,55.24798000000001,1299999,1361,2.0,3,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,0
7581881,The Views,25.091259,55.168656999999996,950000,863,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7581889,Palm Jumeirah,25.132519,55.151574,1850000,1070,1.0,2,Medium,0,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,1
7582046,Jumeirah,25.215192000000002,55.235827,7600000,2093,2.0,4,Low,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7582090,DIFC,25.207532999999998,55.277978000000004,1500000,968,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7582106,Palm Jumeirah,25.111681,55.142545999999996,1850000,2055,2.0,4,Medium,0,1,0,0,1,1,0,1.0,0,0,0,0,1.0,0.0,0
7582135,DIFC,25.207532999999998,55.277978000000004,3250000,2087,2.0,3,Low,1,1,0,0,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7582318,Jumeirah Village Circle,25.058632,55.202774,670000,910,1.0,2,Low,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0
7582364,Dubai Marina,25.072395999999998,55.132386,850000,760,2.0,2,Medium,1,1,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7582378,Dubai Festival City,25.221028,55.361807999999996,3250000,4071,3.0,4,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,0.0,0.0,0
7582465,Old Town,25.189195,55.274878,1500000,1313,2.0,3,Medium,0,1,0,1,0,0,1,1.0,0,0,0,0,0.0,0.0,0
7582468,Palm Jumeirah,25.132519,55.151574,1950000,1040,1.0,2,Medium,0,1,0,0,1,0,0,0.0,0,0,0,0,0.0,,1
7582589,Jumeirah Beach Residence,25.072954,55.128089,2300000,1704,2.0,3,Medium,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7582650,Palm Jumeirah,25.110723999999998,55.139576,2500000,2177,3.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7583162,Dubai Marina,25.085047,55.142415,1400000,1206,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7583194,Jumeirah Village Circle,25.049301,55.198896,1150000,1778,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7583327,Dubai Marina,25.087251000000002,55.145573999999996,1300000,950,,2,Medium,1,1,1,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7583504,Jumeirah Village Circle,25.048292,55.207037,545000,680,1.0,2,High,1,1,1,1,1,0,1,1.0,0,0,0,1,1.0,1.0,0
7583761,Dubai Marina,25.082004,55.14244100000001,1400000,1302,2.0,3,Low,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7583849,Dubai Marina,25.090418,55.148740000000004,2200000,1748,3.0,3,Medium,1,1,1,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7583863,DIFC,25.211032,55.28205,1300000,938,1.0,2,Medium,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7583865,Dubai Marina,25.087926,55.149224,800000,908,,2,Medium,0,0,0,0,0,1,1,0.0,0,0,0,1,1.0,,1
7583897,The Views,25.089719,55.170481,850000,733,1.0,1,Medium,0,1,0,0,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7584135,Dubai Marina,25.086376,55.14736,1540000,772,1.0,2,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7584167,Jebel Ali,24.948068,55.069311,550000,970,2.0,3,Medium,0,1,0,1,1,0,1,0.0,0,0,1,0,1.0,0.0,0
7584264,DIFC,25.211032,55.28205,2600000,2119,3.0,4,Low,0,1,0,0,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7584399,Dubai Marina,25.089463000000002,55.148929,700000,915,1.0,2,Medium,1,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7584475,Downtown Dubai,,55.28246800000001,1100000,855,1.0,2,Medium,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,0
7584484,Jumeirah Lake Towers,25.077009,55.146035,699999,929,1.0,2,Medium,1,1,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,1
7584983,Dubai Marina,25.087147,55.14668100000001,1900000,975,1.0,2,Medium,0,1,0,0,0,1,1,1.0,0,0,0,0,1.0,1.0,1
7585038,Greens,25.09243,55.172975,900000,1093,2.0,2,Medium,0,1,0,0,0,1,1,0.0,0,0,0,0,1.0,0.0,0
7585284,Dubai Creek Harbour (The Lagoons),25.20573,55.34511,2949999,2309,3.0,5,Medium,0,1,0,1,1,1,0,0.0,0,0,0,0,1.0,0.0,1
7586010,Jumeirah Beach Residence,25.081954999999997,55.138863,980000,1080,1.0,2,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7586072,Jumeirah Village Circle,25.049301,55.198896,350000,437,,1,Medium,1,1,1,1,0,0,0,1.0,0,0,0,0,1.0,0.0,0
7586272,Palm Jumeirah,25.114513,55.136122,2500000,2439,3.0,3,Medium,0,1,0,0,1,1,0,1.0,0,0,0,0,1.0,0.0,1
7586332,Palm Jumeirah,25.10355,55.168509,34314000,9576,4.0,5,Medium,0,1,0,1,0,1,1,0.0,0,0,1,0,0.0,0.0,0
7586528,Downtown Dubai,25.201718,55.270982999999994,3050000,1851,3.0,3,Medium,1,1,0,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7586537,Downtown Dubai,25.203035,55.280662,1650000,1105,2.0,2,Medium,0,1,0,1,1,0,0,1.0,0,0,0,0,0.0,0.0,0
7586709,The Views,25.088728,55.17331,850000,748,1.0,2,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,0.0,0.0,1
7586778,Al Barari,25.099422,55.31296700000001,3350000,3017,2.0,3,Low,0,1,0,1,1,0,0,1.0,0,0,0,0,0.0,0.0,0
7586788,Dubai Hills Estate,25.116799,55.254015,1749510,1602,3.0,4,Medium,0,1,1,1,1,0,1,0.0,0,0,0,0,,0.0,0
7586799,Downtown Dubai,25.190873999999997,55.281666,1100000,965,1.0,2,Low,1,0,0,1,0,0,0,0.0,1,0,0,0,0.0,0.0,0
7586805,Dubai Marina,25.081421,55.141711,1950000,1347,2.0,3,Medium,0,1,1,0,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7586859,Jumeirah Beach Residence,25.07851,55.136283,815000,779,1.0,2,Medium,0,1,0,1,0,1,1,,0,0,0,1,1.0,,0
7586910,The Views,25.088532999999998,55.171838,849000,754,1.0,1,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,0
7586956,Palm Jumeirah,25.108522,55.143556000000004,2120000,1465,2.0,3,Medium,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7587237,Downtown Dubai,25.192132,55.27216899999999,1750000,1400,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7587397,Dubai Hills Estate,25.113521,55.250356999999994,808255,648,1.0,1,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7587467,Jumeirah Beach Residence,25.072954,55.128089,2300000,1703,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7587578,Jumeirah Lake Towers,25.07696,55.146775,1675000,2326,4.0,4,High,0,1,1,1,1,1,1,0.0,0,0,0,1,1.0,0.0,0
7587590,Jumeirah Lake Towers,25.07696,55.146775,1373000,1909,3.0,3,High,0,1,1,1,1,1,1,0.0,0,0,0,1,1.0,0.0,0
7587648,Jumeirah,25.240419,55.25277,1980000,1703,2.0,3,Low,0,0,0,0,0,0,0,0.0,0,0,1,0,1.0,0.0,0
7587761,Palm Jumeirah,25.110559,55.137575,2200000,1709,2.0,3,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7587934,Dubai Marina,25.082004,55.14244100000001,1850000,1347,,3,Medium,0,1,0,0,0,1,1,1.0,0,0,0,0,1.0,,1
7588158,Jumeirah Beach Residence,25.080579999999998,55.139146999999994,1500000,1903,3.0,3,High,0,1,0,1,1,0,1,1.0,0,0,0,1,1.0,1.0,1
7588198,Al Furjan,25.024620000000002,55.140434,1055093,1191,2.0,3,Medium,1,1,1,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7588200,Al Furjan,25.024620000000002,55.140434,568801,750,1.0,2,Medium,1,1,1,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7588277,Dubai Hills Estate,25.107984,55.244923,2650000,2127,3.0,5,Medium,0,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,0
7588375,Falcon City of Wonders,25.103784,55.339287,540000,356,0.0,1,Medium,1,0,0,1,1,1,1,0.0,0,0,0,1,1.0,0.0,0
7588432,Mohammed Bin Rashid City,25.177819,55.308533,1253686,747,2.0,2,Medium,1,1,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,0
7588554,Palm Jumeirah,25.106964,55.111349,4400000,2005,3.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7588580,Downtown Dubai,25.191404000000002,55.27389599999999,1000000,833,,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7588666,DAMAC Hills,25.022371,55.25475600000001,550000,635,0.0,1,Low,1,1,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0
7588785,Motor City,25.044960999999997,55.243607999999995,675000,1053,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7588800,Jumeirah Beach Residence,25.07851,55.136283,1050000,761,1.0,2,Medium,1,1,0,0,0,0,0,1.0,0,0,0,1,1.0,0.0,1
7588831,Dubai Land,25.113747,55.367881999999994,380000,929,1.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,0.0,0.0,1
7588905,DIFC,25.207532999999998,55.277978000000004,1225000,877,1.0,2,Low,0,0,0,1,0,0,1,1.0,0,0,0,0,0.0,0.0,0
7589267,Jumeirah Beach Residence,25.076319,55.133627000000004,1720000,1929,3.0,4,Medium,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7589422,Downtown Dubai,25.191544,55.273332999999994,1700000,1265,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7589431,Palm Jumeirah,25.09858,55.12171800000001,1230000,1116,1.0,2,Medium,1,1,1,1,0,1,1,1.0,0,0,0,0,1.0,0.0,1
7589790,Al Furjan,25.022617999999998,55.14935,739000,928,2.0,2,Medium,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,0
7590274,World Trade Center,25.223728,55.285118000000004,2800000,2938,3.0,3,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,0.0,0.0,0
7590303,Dubai Marina,25.087926,55.149224,1350000,1741,2.0,3,Medium,0,1,0,1,0,1,0,0.0,0,0,0,1,1.0,1.0,0
7590309,Jumeirah Lake Towers,25.065886,55.138245999999995,850000,1184,,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7590349,Jumeirah Beach Residence,25.072954,55.128089,2300000,1610,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7590384,Downtown Dubai,25.195483,55.271797,1445888,666,1.0,2,Medium,0,1,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,0
7590603,Mudon,25.01936,55.267193000000006,1286000,986,2.0,2,Medium,0,1,0,1,0,0,0,1.0,0,0,0,1,1.0,0.0,0
7590605,Dubai Marina,25.082591,55.142182999999996,999950,922,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7590729,Discovery Gardens,25.03335,55.150016,320000,548,0.0,1,Low,1,0,0,1,0,0,0,1.0,0,0,0,0,0.0,0.0,0
7590815,Jumeirah Beach Residence,25.076319,55.133627000000004,1849000,3003,3.0,3,Medium,0,0,0,1,1,1,1,0.0,0,0,0,1,0.0,1.0,0
7590879,Dubai Marina,25.072375,55.136286,1450000,848,1.0,1,Low,1,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0
7590926,Motor City,25.046706,55.246714000000004,790000,1358,2.0,3,Medium,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7591155,Dubai Silicon Oasis,25.118479999999998,55.392352,500000,943,2.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,1.0,0
7591669,Jumeirah Village Circle,25.060106,55.209391000000004,830000,871,1.0,2,Medium,1,1,0,1,1,0,0,0.0,0,0,0,1,1.0,0.0,0
7591777,Dubai Marina,25.084397,55.142039000000004,1640000,1693,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7591869,Remraam,25.007476,55.253035,475000,1157,1.0,1,Medium,0,1,0,1,0,0,1,0.0,1,0,1,1,0.0,,0
7591911,Dubai Marina,25.086575,55.147768000000006,3200000,1822,3.0,5,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7592079,Jumeirah Village Circle,25.054336,55.203423,699000,782,1.0,2,Medium,0,1,0,1,0,0,1,0.0,1,0,1,1,1.0,,1
7592101,Jumeirah Village Circle,25.048095,55.206373,610000,746,1.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7592132,Jumeirah Village Circle,25.048095,55.206373,610500,851,1.0,2,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7592140,Jumeirah Village Circle,25.048095,55.206373,600205,805,1.0,2,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7592170,Jumeirah Village Circle,25.048095,55.206373,610500,814,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7592179,Palm Jumeirah,25.111088,55.143412,1700000,1997,2.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7592200,Jumeirah Village Circle,25.048095,55.206373,610503,815,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7592202,Jumeirah Beach Residence,25.073145999999998,55.13154,1275000,1381,2.0,2,Medium,1,1,0,0,1,0,1,0.0,0,0,0,1,1.0,1.0,1
7592664,Palm Jumeirah,25.108523,55.143556999999994,1295000,737,1.0,2,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7592675,Dubai Marina,25.085304999999998,55.149287,3300000,2756,3.0,5,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7593128,Downtown Dubai,25.191527,55.274544999999996,1300000,1092,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7593217,Jumeirah Village Circle,25.048095,55.206373,900502,1137,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7593232,Jumeirah Village Circle,25.048095,55.206373,901345,1147,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7593307,Discovery Gardens,25.044519,55.13729100000001,525000,968,1.0,1,Low,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7593536,Downtown Dubai,25.197316,55.274195999999996,3489900,1888,2.0,3,Medium,0,0,0,1,1,1,0,0.0,0,0,0,0,1.0,0.0,0
7593664,Dubai Marina,25.082591,55.142182999999996,760000,709,1.0,1,Medium,0,0,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,1
7593892,Dubai Marina,25.089392999999998,55.147796,700000,736,1.0,2,Medium,0,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7593928,Palm Jumeirah,25.116329,55.138654,1675000,1746,2.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,1.0,1
7593996,Dubai Marina,25.089463000000002,55.148929,625000,916,1.0,2,Medium,1,1,0,1,0,1,0,0.0,0,0,0,0,1.0,0.0,0
7594163,Palm Jumeirah,25.113366,55.13609,1390000,1954,2.0,3,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7594244,Palm Jumeirah,25.107004999999997,55.152689,1700000,1142,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7594909,Downtown Dubai,25.20092600000001,55.280912,1400000,886,1.0,1,Medium,0,1,0,1,0,0,0,1.0,0,0,0,1,1.0,,0
7594970,Dubai Marina,25.089392999999998,55.147796,3600000,3172,4.0,5,Medium,1,1,1,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7594994,Jumeirah,25.240419,55.25277,1434000,758,1.0,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7595358,Dubai Harbour,25.0967,55.139276,1200000,745,1.0,2,Low,0,1,0,0,0,1,1,0.0,0,0,0,0,0.0,,1
7595366,Jumeirah,25.240419,55.25277,1795000,1220,2.0,3,Medium,0,1,0,1,0,1,1,0.0,0,0,0,0,0.0,0.0,1
7596124,Downtown Dubai,25.195483,55.271797,2444888,1064,2.0,3,Medium,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,1.0,1
7596697,Jumeirah Beach Residence,25.076944,55.134135,2650000,1198,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7596737,Jumeirah Beach Residence,25.082647,55.13500300000001,3750000,1968,3.0,5,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7596819,Jumeirah Beach Residence,25.082647,55.13500300000001,2399999,1180,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7597056,Dubai Marina,25.082004,55.14244100000001,1700000,1302,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7597093,Dubai Marina,25.088431,55.146758999999996,1550000,1188,2.0,3,Medium,0,0,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7597113,Downtown Dubai,25.191404000000002,55.27389599999999,1775000,1420,2.0,2,Medium,1,0,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7597204,Dubai Marina,25.084335999999997,55.14925,2450000,2552,3.0,5,Medium,0,0,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,1
7597894,Jumeirah,25.215192000000002,55.235827,12000000,3142,3.0,5,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,1.0,,0
7597958,Palm Jumeirah,25.112237,55.138630000000006,624888,360,0.0,1,Medium,1,1,1,1,1,1,1,0.0,0,0,0,0,1.0,0.0,1
7597986,Dubai Marina,25.080444,55.14431800000001,560000,691,1.0,2,Medium,0,0,1,1,1,0,1,,0,0,0,0,1.0,0.0,0
7598012,Palm Jumeirah,25.112237,55.138630000000006,992888,713,1.0,2,Medium,1,1,1,1,1,1,1,0.0,0,0,0,0,1.0,0.0,1
7598507,Jumeirah,25.240419,55.25277,1234000,754,,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7598617,Dubai Creek Harbour (The Lagoons),25.203553,55.34555400000001,1300000,1089,2.0,3,Medium,0,1,0,0,0,1,1,0.0,0,0,0,0,1.0,0.0,0
7598619,Mudon,25.023506,55.265094,1150000,965,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
